ID,ProjectID,Visible By,Contract,Title,Client Ministry,Impact On,RAID Tracking ID,Status,Owner,Category,Description,Probability number,Probability,Impact,Impact On.1,Mitigation Plan,Assigned To,Raised By,Created,Created By,Modified,Modified By,ProjectName,Stream,Zone,Escalation Level,owning team,committee Assigned
8,EP100265,GMCB,LMRN,Potential for LRC/MECP to identify additional Parks,GMCB,Planning,MECPP-R8,Closed,"Zaniewski, Martin (SOLGEN)",Project Management,"""If the Potential for LRC/MECP to identify additional Parks, which were not included in the RFB and require coverage (i.e. Partner Parks such as Springwater),  Then depending on the number of Parks identified there may be a material impact on the design scope, schedule and cost.""",0.6,Medium=2,Medium=2,Planning,Review bid Parks site list (per DG-0005)ÃÂ with LRC and MECP to ensure site list is confirmed for all zones. Utilize change control process to address any scope changes (e.g. removal of parks from scope or addition of new sites),"Farah, Aziz (SOLGEN)",GMCB,4/6/2021 13:28,"Spankovich, Ron (TBS)",3/24/2022 7:13,"Farah, Aziz (SOLGEN)",MECP-Parks Deployment Plan,PSRN.LMRN.WS-7,All,Level 3,AD/SS,Delivery Team- Deployment
9,EP100265,GMCB,LMRN,"Encryption policy decisions,  which require governance approval",GMCB,Planning,MECPP-R9,Closed,"Zaniewski, Martin (SOLGEN)",Approvals and Agreements,"""If the Encryption policy decisions,  which require governance approval Then this may impact SWZ deployment planning""",0.6,Medium=2,High=3,Planning,,"Farah, Aziz (SOLGEN)",GMCB,4/6/2021 13:30,"Spankovich, Ron (TBS)",3/24/2022 7:48,"Farah, Aziz (SOLGEN)",MECP-Parks Deployment Plan,PSRN.LMRN.WS-7,All,Level 3,AD/SS,Delivery Team- Deployment
10,EP100265,GMCB,LMRN,Parks deployment timing may impact interoperability requirements provided by LRC,GMCB,Planning,MECPP-R10,Open,"Watts, Andrew (SOLGEN)",Schedule,Parks deployment timing may impact interoperability requirements provided by LRC (i.e. AFFES operating in SWZ Park after transition from lowband),0.6,Medium=2,Medium=2,Planning,To be addressed as part of Parks Deployment planning. Potential to keep low-band equipment operating within Park or alignment on operational workaround with the Ministry Partner.,"Farah, Aziz (SOLGEN)",GMCB,4/6/2021 13:33,"Spankovich, Ron (TBS)",3/24/2022 7:31,"Farah, Aziz (SOLGEN)",MECP-Parks Deployment Plan,PSRN.LMRN.WS-7,All,Level 3,AD/SS,Delivery Team- Deployment
11,EP100265,GMCB,LMRN,Bronte PP Tower Safety Risk,GMCB,Site Remediation,PWA,Closed,"Watts, Andrew (SOLGEN)",Technical,"AÃÂ CSA structural issue has been detected at theÃÂ Bronte PP Tower (GO-GMC-072-01), resulting in aÃÂ health and safety risk if the tower isn't repaired or remediated by November 03, 2021.
",0.75,Medium=2,Medium=2,Site Remediation,"BMR investigation ofÃÂ theÃÂ tower foundation is underway to confirm the identified structural issue. As this investigation may not be concluded ahead of the H&S deadline, GMCB is assessing all available mitigation options including a decommissioning or temporary loweringÃÂ of the tower in order to mitigate the H&S risk. Based on discussions with MECP, radio service is required at the Park during the off-season. To minimize service impact, GMCB isÃÂ planning to move forward withÃÂ the implementation of the LMRN solution for the Park in parallel, including theÃÂ deploymentÃÂ of a shelter andÃÂ relocation of radio systemsÃÂ to the Bronte Campground site.ÃÂ The OPP Beats system which also resides on the current tower is used exclusively within the Park and the OPP can utilize vehicle repeater if service is down.","Farah, Aziz (SOLGEN)",Andrew Watts,8/19/2021 9:18,"Farah, Aziz (SOLGEN)",8/27/2021 10:06,"Farah, Aziz (SOLGEN)",MECP-Parks Deployment Plan,PSRN.LMRN.WS-7,All,Level 1,AD/SS,Delivery Team- Deployment
1,EP100266,GMCB,LMRN,AFFFES schedule may be impacted by delay in other PSRN zones,GMCB,Planning,AFFES-R02,Open,"Watts, Andrew (SOLGEN)",Schedule,"""If the deployment schedule for other zones are delayed,  Then the AFFES schedule will be impacted and may exceed the communicated end date of the PSRN project""",0.6,Medium=2,Medium=2,Planning,"Discussion underway to align on PSRN schedule for all zones, targeting completion of AFFES by March 30 2027.","Farah, Aziz (SOLGEN)",GMCB,4/6/2021 13:40,"Spankovich, Ron (TBS)",3/24/2022 8:05,"Farah, Aziz (SOLGEN)",MNRF-AFFES Deployment Plan,PSRN.LMRN.WS-7,All,Level 3,AD/SS,Delivery Team- Deployment
2,EP100266,GMCB,LMRN,Potental AFFFES redesign work may be required if the vendor does not align with the AFFES site selection,GMCB,Planning,AFFES-R03,Open,"Watts, Andrew (SOLGEN)",Planning,"If the vendor identifies any issues (technical/contractual) with the selected AFFES sites or channels, then redesign work and site selection changes may be required",0.3,Low=1,High=3,Planning,Ongoing discussions at the engineering level to ensure vendor is aware of AFFES site selection which is underway with the client. RFC to be prepared to formally communicate final AFFES site selection.,"Farah, Aziz (SOLGEN)",,4/8/2021 10:18,"Spankovich, Ron (TBS)",3/24/2022 8:27,"Farah, Aziz (SOLGEN)",MNRF-AFFES Deployment Plan,PSRN.LMRN.WS-7,All,Level 3,AD/SS,Delivery Team- Deployment
3,EP100266,GMCB,LMRN,If the regulator (ISED Canada) does not approve the licenses ,GMCB,Planning,AFFES-R04,Open,"Zaniewski, Martin (SOLGEN)",Planning,"If the regulator (ISED Canada) does not approve the licenses required to support the AFFES channel plan, then redesign work and site selection changes may be required",0.3,Low=1,High=3,Planning,Approval of 11 air-to-ground channels received. GMCB will engage the regulator for formal approval of the complete channel plan once it has been finalized. Risk to be monitored until channel plan is fully approved.,"Farah, Aziz (SOLGEN)",,4/8/2021 10:20,"Spankovich, Ron (TBS)",3/24/2022 8:23,"Farah, Aziz (SOLGEN)",MNRF-AFFES Deployment Plan,PSRN.LMRN.WS-7,All,Level 3,AD/SS,Delivery Team- Deployment
4,EP100266,GMCB,LMRN,If the number of additional VHF frequencies which can be made available to AFFES is limited,GMCB,Planning,AFFES-R05,Open,"Watts, Andrew (SOLGEN)",Planning,"Limited availability of additional VHF (Very High Frequency) frequencies may restrict the ability to design and implement a radio solution which fully meets AFFES operational requirements, impacting emergency management communications, frontline personnel and public safety.",0.3,Low=1,High=3,Planning,"GMCB has worked with the regulator to obtain potential air-to-ground channels which may help address channel constraints (if not required for Trunked network)
 - AFFES transition is scheduled after the Trunked network, allowing for an opportunity to assess any additional available frequencies  - Preliminary AFFES channel plan drafted and targeted for review with LRC in April 2022, initial site selection confirmed with finalization underway (dependent on LMRN trunked network plan in SWZ and SEZ)","Farah, Aziz (SOLGEN)",,4/8/2021 10:22,"Spankovich, Ron (TBS)",3/24/2022 8:34,"Farah, Aziz (SOLGEN)",MNRF-AFFES Deployment Plan,PSRN.LMRN.WS-7,All,Level 2,AD/SS,Delivery Team- Deployment
5,EP100266,GMCB,LMRN,Availability of channels for AFFES usage may be impacted by trunked network needs,GMCB,Planning,AFFES-R06,Open,"Watts, Andrew (SOLGEN)",Planning,"If the operational needs of the trunked network exceed planned channel usage, then availability of channels for AFFES usage may be impacted",0.3,Low=1,High=3,Planning,"GMCB developing AFFES channel in parallel with overall channel plan for trunked network, ensuring any updates to the trunked plan are reflected in the AFFES channel plan and impact addressed. Work underway to find additional channel capacity to support AFFES needs, including review of channel reuse options and potential to license air-to-ground channels at lower altitude (1000 feet).","Farah, Aziz (SOLGEN)",,4/8/2021 10:24,"Spankovich, Ron (TBS)",3/24/2022 8:41,"Farah, Aziz (SOLGEN)",MNRF-AFFES Deployment Plan,PSRN.LMRN.WS-7,All,Level 3,AD/SS,Delivery Team- Deployment
2,EP100269,GMCB,LMRN,Site Design Work Completion ,GMCB,Site Design,OPP-R4,Open,Martin.Zaniewski@ontario.ca,Project Management,If BMR is unable to engage multiple Engineering and Site Survey firms. Engineering and design work may not be completed on time for scaling up for meeting the planned run rates.,0.3,Low=1,Medium=2,Site Design,BMR is engaging Engineering Design firms as per the Project delivery and Advanced Deployment requirements. GMCB is monitoring the site design work progress to avoid any potential delays.,Shafqat.Shan@ontario.ca,Shafqat.Shan@ontario.ca,2021-03-08T16:51:51Z,Matthew.Belo@ontario.ca,2022-09-28T14:01:21Z,/sites/GMCB-PMO/OPP LMRN Program Plan/_layouts/15/wrkstat.aspx?List=8b08ca87-1f8d-4666-844e-c2a9dd12fd78&WorkflowInstanceName=710d875e-0c5a-4f39-8460-51622ae37aeb,OPP LMRN Program Plan,PSRN.LMRN.WS-9,All,Level 3,Transition,Delivery Team- Deployment
3,EP100269,GMCB,LMRN,Site Remediation Work Completion,GMCB,Site Remediation,OPP-R10,Open,Martin.Zaniewski@ontario.ca,Project Management,"If remediation work for the OPP detachments with longer lead time is not initiated early and completed on time, the delivery schedule may be impacted for the In-Building Coverage readiness at the OPP detachments.",0.32,Low=1,Medium=2,Site Remediation,BMR requested to expedite the site design work and highlight site remediation details as part of the site design package for OPP and Facilities team to initiate the work for timele completion.,Shafqat.Shan@ontario.ca,Shafqat.Shan@ontario.ca,2021-03-08T16:58:43Z,Matthew.Belo@ontario.ca,2022-09-28T14:01:44Z,/sites/GMCB-PMO/OPP LMRN Program Plan/_layouts/15/wrkstat.aspx?List=8b08ca87-1f8d-4666-844e-c2a9dd12fd78&WorkflowInstanceName=6cd6230f-c526-4b21-bfb0-70d0040d9578,OPP LMRN Program Plan,PSRN.LMRN.WS-9,All,Level 3,Transition,Delivery Team- Deployment
4,EP100269,GMCB,LMRN,Independent Air Ground Design Strategy,GMCB,Fleet Mapping,OPP-R15,Closed,Martin.Zaniewski@ontario.ca,Project Management,"If Independent Air Ground Design and Strategy is not finalized and updated in the Fleetmapping for OPP, operational readiness cannot be completed for Advanced Deployment.",0.45,Medium=2,Medium=2,Fleet Mapping,"Independent Air Ground Design to be prepared by GMCB as per OPP request. GMCB has initiated conversation with ISED to determine most viable channel options (SIM 1, 700 MHz). GMCB and OPP discussed the SIM 1 channel placement in the Fleetmapping. GMCB has prepared a plan for implementation of Independent Air Ground design and currently under review by GMCB to proceed further. Air Ground design with SIM1 coverage and 64 preliminary sites selection required AFFES site selection is completed on June 30, 2021. SIM1 strategy to be further discussed before final SIM1 preliminary site selection can be shared with OPP, trying not to have SIM1 and AFFES channels at the same sites. Discussion held with ISED and GMCB has secured agreement that ISED will support SIM1 layer. GMCB has applied Aircraft License as first step. GMCB will submit application for Base Station License as second step. First step may require min 2 months for international co-ordination. OPP to work on how sites would be voted (groups) and how SUs could be programmed ÃÂ¢ÃÂÃÂ each group programmed as a unique channel, or all groups programmed as the same channel. OPP will ensure Fleetmapping document updates for SUs as per the recommended approach for the Aircraft Radios. SIM1 VHF channel is not available and being used by Quebec Govt. GMCB is planning to use 700 MHz channel as a solution for the Independent Air Ground Design. Meeting held at GDC on Aug 12, 2021 for discussion and solutioning. Meeting held at GDC during week of Aug 30, 2021 for solutioning and finalization of the design. GMCB is escalating for exploring the option of sharing the SIM1 VHF channel. This may require an update to the LMRN Conventional Channel Plan if the sharing option is not feasible. GMCB and OPP agreed to mitigate the risk by updating Fleetmapping and Conventional Channel Plan in the most optimal manner to capture the future outcomes of the sharing option request. GMCB has received a contact in Quebec Government and initiated discussion for exploring the option of sharing the SIM1 VHF channel with the Quebec users. Quebec Government is concerned over the potential interference to their Conservation Officers. OPP will review and plan conducting testing using Aeronautical Radio and Antennas with support from Aviation team. OPP to discuss internally and evaluate if 700 MHz design is an alternate to VHF. GMCB to review the BMR Change Request and modify for the 700 MHz Design if the decision is made to proceed with 700 MHz Infrastructure.
OPP has decided to use 7AIR03 and remain optimistic about future improvements with SIM11. Completed on Nov 09, 2021.
",Shafqat.Shan@ontario.ca,Shafqat.Shan@ontario.ca,2021-03-08T17:05:13Z,Matthew.Belo@ontario.ca,2021-11-29T13:48:19Z,/sites/GMCB-PMO/OPP LMRN Program Plan/_layouts/15/wrkstat.aspx?List=8b08ca87-1f8d-4666-844e-c2a9dd12fd78&WorkflowInstanceName=6147d4c5-af12-4b46-8bb0-537f4c61b9b9,OPP LMRN Program Plan,PSRN.LMRN.WS-9,All,Level 3,Transition,Delivery Team- Deployment
5,EP100269,GMCB,LMRN,Funding for FDVR Spares,GMCB,,OPP-R18,Open,Maxine.Lebel-Gagne@ontario.ca,Project Management,"If spare FDVR equipment for casinos are not procured, then service for the OPP and Rama PS will be affected in the event of FDVR failure.
Also applies to Pt Edward Casino.",0.35,Low=1,Medium=2,,Secure funding in next fiscal year and proceed to procure spare FDVR for each casino.,Martin.Zaniewski@ontario.ca,Barbara.Atafo@ontario.ca,2021-03-08T17:11:02Z,Matthew.Belo@ontario.ca,2023-02-23T19:44:29Z,/sites/GMCB-PMO/OPP LMRN Program Plan/_layouts/15/wrkstat.aspx?List=8b08ca87-1f8d-4666-844e-c2a9dd12fd78&WorkflowInstanceName=e9d35bbb-7c8c-4e9b-b429-6cedd0a8b9f3,OPP LMRN Program Plan,PSRN.LMRN.WS-9,All,Level 2,Transition,Delivery Team- Deployment
6,EP100269,GMCB,LMRN,Training Equipment Delivery,GMCB,Planning,OPP-R19,Closed,Martin.Zaniewski@ontario.ca,Planning,"If training equipment delivery times are not confirmed by BMR soon enough and scheduled far enough in advance of Advanced Deployment, then end user training planning and execution cannot be completed and the AD schedule is at risk",0.9,High=3,Low=1,Planning,Seek an ETA from BMR as soon as possible and adjust AD planning accordingly,Shafqat.Shan@ontario.ca,SOM.3Shiri.Persaud@ontario.ca,2021-03-08T17:15:13Z,Matthew.Belo@ontario.ca,2021-06-18T13:36:16Z,,OPP LMRN Program Plan,PSRN.LMRN.WS-9,All,Level 1,Transition,Delivery Team- Deployment
7,EP100269,GMCB,LMRN,On site console training capability,GMCB,Planning,OPP-R20,Closed,Martin.Zaniewski@ontario.ca,Planning,"if a suitable solution to allow the OPP to provide end user console training at the Comm Center locations is not found, end user training will be very costly and take far more time, putting the transition plan at risk",0.5,Medium=2,Low=1,Planning,GMCB working with Bell on adjustments to the contract to allow consoles to be set up in a meeting room in advance of transition with near-full functionality to allow for onsite training. ,Ed.Nyman@ontario.ca,Ed.Nyman@ontario.ca,2021-03-08T17:18:57Z,Matthew.Belo@ontario.ca,2022-01-31T20:02:07Z,/sites/GMCB-PMO/OPP LMRN Program Plan/_layouts/15/wrkstat.aspx?List=8b08ca87-1f8d-4666-844e-c2a9dd12fd78&WorkflowInstanceName=c01a8e57-6bbb-4c44-9cc4-71e70018da0e,OPP LMRN Program Plan,PSRN.LMRN.WS-9,All,Level 2,Transition,Delivery Team- Deployment
